_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,hiddeninput,highlighted1,highlighted10,highlighted11,highlighted12,highlighted13,highlighted14,highlighted15,highlighted16,highlighted17,highlighted18,highlighted19,highlighted2,highlighted20,highlighted3,highlighted4,highlighted5,highlighted6,highlighted7,highlighted8,highlighted9,notrelevant_snippets,relevance_s1,relevance_s2,relevance_s3,relevance_s4,relevance_s5,relevant_snippets,startchars1,startchars10,startchars11,startchars12,startchars13,startchars14,startchars15,startchars16,startchars17,startchars18,startchars19,startchars2,startchars20,startchars3,startchars4,startchars5,startchars6,startchars7,startchars8,startchars9,termnumber1,termnumber10,termnumber11,termnumber12,termnumber13,termnumber14,termnumber15,termnumber16,termnumber17,termnumber18,termnumber19,termnumber2,termnumber20,termnumber3,termnumber4,termnumber5,termnumber6,termnumber7,termnumber8,termnumber9,bin,doc_len,document_body,document_id,document_title,hiddeninput_gold,highlighted10_gold,highlighted11_gold,highlighted12_gold,highlighted13_gold,highlighted14_gold,highlighted15_gold,highlighted16_gold,highlighted17_gold,highlighted18_gold,highlighted19_gold,highlighted1_gold,highlighted20_gold,highlighted2_gold,highlighted3_gold,highlighted4_gold,highlighted5_gold,highlighted6_gold,highlighted7_gold,highlighted8_gold,highlighted9_gold,index,notrelevant_snippets_gold,rel,relevance_s1_gold,relevance_s2_gold,relevance_s3_gold,relevance_s4_gold,relevance_s5_gold,relevant_snippets_gold,sentence0,sentence1,sentence10,sentence11,sentence12,sentence13,sentence14,sentence15,sentence16,sentence17,sentence18,sentence19,sentence2,sentence20,sentence3,sentence4,sentence5,sentence6,sentence7,sentence8,sentence9,startchars10_gold,startchars11_gold,startchars12_gold,startchars13_gold,startchars14_gold,startchars15_gold,startchars16_gold,startchars17_gold,startchars18_gold,startchars19_gold,startchars1_gold,startchars20_gold,startchars2_gold,startchars3_gold,startchars4_gold,startchars5_gold,startchars6_gold,startchars7_gold,startchars8_gold,startchars9_gold,termnumber10_gold,termnumber11_gold,termnumber12_gold,termnumber13_gold,termnumber14_gold,termnumber15_gold,termnumber16_gold,termnumber17_gold,termnumber18_gold,termnumber19_gold,termnumber1_gold,termnumber20_gold,termnumber2_gold,termnumber3_gold,termnumber4_gold,termnumber5_gold,termnumber6_gold,termnumber7_gold,termnumber8_gold,termnumber9_gold,topic,topic_description,topic_query
1459625618,11/20/2017 23:05:18,3060647927,11/20/2017 23:05:05,False,elite,1,ec42e54df81e9f44e9589cc3f86799eee34db02e6034101d2fa23cabefc534e8,USA,GA,Atlanta,130.152.165.164,,"[""chairman"",""Reserve,"",""interest"",""Page""]",,,,,,,,,,,"[""D1."",""women"",""officers."",""Workers.""]",,,,,,,,,[],,,,,,"[""s1"",""s2""]","[""63 "",""121 "",""512 "",""620 ""]",,,,,,,,,,,"[""667 "",""1232 "",""4935 "",""7987 ""]",,,,,,,,,"[""7 "",""11 "",""27 "",""30 ""]",,,,,,,,,,,"[""31 "",""44 "",""94 "",""121 ""]",,,,,,,,,1,157,"<p>Room for Another Rate Cut  Alan Greenspan, chairman of the Federal Reserve, hinted to Congress that the reduced threat of inflation might make it possible to cut interest rates further. Page D1.</p> <p>S.&amp; L. Fund Deal Passes  The House narrowly adopted compromise legislation to provide another $30 billion to continue the costly and unpopular program of rescuing the savings and loan industry. Page D1.  Video Terminal Safety  A study by Government researchers has found that pregnant women who work all day at video display terminals do not have an increased risk of miscarriage. Page A22. Police Chief Under Fire  Attention is shifting to the future of Police Chief Daryl F. Gates of Los Angeles in an investigation into the beating of a black motorist by white officers. Page A14.  Cutback on Chrysler Board  The nation's No. 3 auto maker is trimming five of its 18 directors, including the president of the United Automobile Workers. Page D1.</p>",429940,INSIDE,,,,,,,,,,,,,,,,,,,,,,92,,2,,,,,,,INSIDE,"Room for Another Rate Cut  Alan Greenspan, chairman of the Federal Reserve, hinted to Congress that the reduced threat of inflation might make it possible to cut interest rates further. Page D1.",,,,,,,,,,,"S.&amp; L. Fund Deal Passes  The House narrowly adopted compromise legislation to provide another $30 billion to continue the costly and unpopular program of rescuing the savings and loan industry. Page D1.  Video Terminal Safety  A study by Government researchers has found that pregnant women who work all day at video display terminals do not have an increased risk of miscarriage. Page A22. Police Chief Under Fire  Attention is shifting to the future of Police Chief Daryl F. Gates of Los Angeles in an investigation into the beating of a black motorist by white officers. Page A14.  Cutback on Chrysler Board  The nation's No. 3 auto maker is trimming five of its 18 directors, including the president of the United Automobile Workers. Page D1.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350,Is it hazardous to the health of individuals to work with computer terminals on a daily basis?,Health and Computer Terminals
1459625618,11/20/2017 23:10:07,3060658072,11/20/2017 23:09:47,False,elite,1,a26cdab4b3fc6f8eed8e2283b2ea5c5043f1412e5e707704ff782ac1b653cffe,USA,CA,San Jose,85.245.61.70,,"[""Another"",""threat""]",,,,,,,,,,,"[""Fund"",""Passes"",""terminals"",""Attention"",""shifting"",""beating"",""auto""]",,,,,,,,,[],,,,,,"[""s1"",""s2""]","[""10 "",""264 ""]",,,,,,,,,,,"[""12 "",""27 "",""1652 "",""2627 "",""2775 "",""4268 "",""6089 ""]",,,,,,,,,"[""2 "",""18 ""]",,,,,,,,,,,"[""2 "",""4 "",""52 "",""67 "",""69 "",""87 "",""105 ""]",,,,,,,,,1,157,"<p>Room for Another Rate Cut  Alan Greenspan, chairman of the Federal Reserve, hinted to Congress that the reduced threat of inflation might make it possible to cut interest rates further. Page D1.</p> <p>S.&amp; L. Fund Deal Passes  The House narrowly adopted compromise legislation to provide another $30 billion to continue the costly and unpopular program of rescuing the savings and loan industry. Page D1.  Video Terminal Safety  A study by Government researchers has found that pregnant women who work all day at video display terminals do not have an increased risk of miscarriage. Page A22. Police Chief Under Fire  Attention is shifting to the future of Police Chief Daryl F. Gates of Los Angeles in an investigation into the beating of a black motorist by white officers. Page A14.  Cutback on Chrysler Board  The nation's No. 3 auto maker is trimming five of its 18 directors, including the president of the United Automobile Workers. Page D1.</p>",429940,INSIDE,,,,,,,,,,,,,,,,,,,,,,92,,2,,,,,,,INSIDE,"Room for Another Rate Cut  Alan Greenspan, chairman of the Federal Reserve, hinted to Congress that the reduced threat of inflation might make it possible to cut interest rates further. Page D1.",,,,,,,,,,,"S.&amp; L. Fund Deal Passes  The House narrowly adopted compromise legislation to provide another $30 billion to continue the costly and unpopular program of rescuing the savings and loan industry. Page D1.  Video Terminal Safety  A study by Government researchers has found that pregnant women who work all day at video display terminals do not have an increased risk of miscarriage. Page A22. Police Chief Under Fire  Attention is shifting to the future of Police Chief Daryl F. Gates of Los Angeles in an investigation into the beating of a black motorist by white officers. Page A14.  Cutback on Chrysler Board  The nation's No. 3 auto maker is trimming five of its 18 directors, including the president of the United Automobile Workers. Page D1.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350,Is it hazardous to the health of individuals to work with computer terminals on a daily basis?,Health and Computer Terminals
1459625618,11/21/2017 01:51:41,3061134593,11/21/2017 01:51:29,False,prodege,1,190376cfdf5a7a832a9483d0b6c128b326ecbc964e51f2a2613c613b6211597f,CAN,ON,Toronto,86.11.67.178,,,,,,,,,,,,,,,,,,,,,,"[""s1"",""s2""]",,,,,,"[""none""]",[],,,,,,,,,,,[],,,,,,,,,[],,,,,,,,,,,[],,,,,,,,,1,157,"<p>Room for Another Rate Cut  Alan Greenspan, chairman of the Federal Reserve, hinted to Congress that the reduced threat of inflation might make it possible to cut interest rates further. Page D1.</p> <p>S.&amp; L. Fund Deal Passes  The House narrowly adopted compromise legislation to provide another $30 billion to continue the costly and unpopular program of rescuing the savings and loan industry. Page D1.  Video Terminal Safety  A study by Government researchers has found that pregnant women who work all day at video display terminals do not have an increased risk of miscarriage. Page A22. Police Chief Under Fire  Attention is shifting to the future of Police Chief Daryl F. Gates of Los Angeles in an investigation into the beating of a black motorist by white officers. Page A14.  Cutback on Chrysler Board  The nation's No. 3 auto maker is trimming five of its 18 directors, including the president of the United Automobile Workers. Page D1.</p>",429940,INSIDE,,,,,,,,,,,,,,,,,,,,,,92,,2,,,,,,,INSIDE,"Room for Another Rate Cut  Alan Greenspan, chairman of the Federal Reserve, hinted to Congress that the reduced threat of inflation might make it possible to cut interest rates further. Page D1.",,,,,,,,,,,"S.&amp; L. Fund Deal Passes  The House narrowly adopted compromise legislation to provide another $30 billion to continue the costly and unpopular program of rescuing the savings and loan industry. Page D1.  Video Terminal Safety  A study by Government researchers has found that pregnant women who work all day at video display terminals do not have an increased risk of miscarriage. Page A22. Police Chief Under Fire  Attention is shifting to the future of Police Chief Daryl F. Gates of Los Angeles in an investigation into the beating of a black motorist by white officers. Page A14.  Cutback on Chrysler Board  The nation's No. 3 auto maker is trimming five of its 18 directors, including the president of the United Automobile Workers. Page D1.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350,Is it hazardous to the health of individuals to work with computer terminals on a daily basis?,Health and Computer Terminals
1459625618,11/21/2017 02:55:51,3061338083,11/21/2017 02:55:09,False,instagc,1,0a91c2f7789ef5d194e3bca4eec0cd4ab6a2d0f1a4138ad1a8295a9430f730f8,USA,NJ,Maple Shade,138.109.74.178,,,,,,,,,,,,,"[""A study by Government researchers has found that pregnant women who work all day at video display terminals do not have an increased risk of miscarriage.""]",,,,,,,,,"[""s1""]",,,,,,"[""s2""]",[],,,,,,,,,,,"[""823 860 902 942 991 1042 1086 1133 1180 1232 1282 1331 1382 1433 1485 1537 1593 1652 1714 1770 1828 1888 1947 2014 2077 2139 ""]",,,,,,,,,[],,,,,,,,,,,"[""35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 ""]",,,,,,,,,1,157,"<p>Room for Another Rate Cut  Alan Greenspan, chairman of the Federal Reserve, hinted to Congress that the reduced threat of inflation might make it possible to cut interest rates further. Page D1.</p> <p>S.&amp; L. Fund Deal Passes  The House narrowly adopted compromise legislation to provide another $30 billion to continue the costly and unpopular program of rescuing the savings and loan industry. Page D1.  Video Terminal Safety  A study by Government researchers has found that pregnant women who work all day at video display terminals do not have an increased risk of miscarriage. Page A22. Police Chief Under Fire  Attention is shifting to the future of Police Chief Daryl F. Gates of Los Angeles in an investigation into the beating of a black motorist by white officers. Page A14.  Cutback on Chrysler Board  The nation's No. 3 auto maker is trimming five of its 18 directors, including the president of the United Automobile Workers. Page D1.</p>",429940,INSIDE,,,,,,,,,,,,,,,,,,,,,,92,,2,,,,,,,INSIDE,"Room for Another Rate Cut  Alan Greenspan, chairman of the Federal Reserve, hinted to Congress that the reduced threat of inflation might make it possible to cut interest rates further. Page D1.",,,,,,,,,,,"S.&amp; L. Fund Deal Passes  The House narrowly adopted compromise legislation to provide another $30 billion to continue the costly and unpopular program of rescuing the savings and loan industry. Page D1.  Video Terminal Safety  A study by Government researchers has found that pregnant women who work all day at video display terminals do not have an increased risk of miscarriage. Page A22. Police Chief Under Fire  Attention is shifting to the future of Police Chief Daryl F. Gates of Los Angeles in an investigation into the beating of a black motorist by white officers. Page A14.  Cutback on Chrysler Board  The nation's No. 3 auto maker is trimming five of its 18 directors, including the president of the United Automobile Workers. Page D1.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350,Is it hazardous to the health of individuals to work with computer terminals on a daily basis?,Health and Computer Terminals
1459625618,11/21/2017 03:27:59,3061443564,11/21/2017 03:25:55,False,bitcoinget,1,b224e6f5789af8e1a55be2723c58ae26d20e1ad64e5d745d9e14e81821785e42,USA,NY,New York,183.165.184.179,,,,,,,,,,,,,,,,,,,,,,"[""s1"",""s2""]",,,,,,"[""none""]",[],,,,,,,,,,,[],,,,,,,,,[],,,,,,,,,,,[],,,,,,,,,1,157,"<p>Room for Another Rate Cut  Alan Greenspan, chairman of the Federal Reserve, hinted to Congress that the reduced threat of inflation might make it possible to cut interest rates further. Page D1.</p> <p>S.&amp; L. Fund Deal Passes  The House narrowly adopted compromise legislation to provide another $30 billion to continue the costly and unpopular program of rescuing the savings and loan industry. Page D1.  Video Terminal Safety  A study by Government researchers has found that pregnant women who work all day at video display terminals do not have an increased risk of miscarriage. Page A22. Police Chief Under Fire  Attention is shifting to the future of Police Chief Daryl F. Gates of Los Angeles in an investigation into the beating of a black motorist by white officers. Page A14.  Cutback on Chrysler Board  The nation's No. 3 auto maker is trimming five of its 18 directors, including the president of the United Automobile Workers. Page D1.</p>",429940,INSIDE,,,,,,,,,,,,,,,,,,,,,,92,,2,,,,,,,INSIDE,"Room for Another Rate Cut  Alan Greenspan, chairman of the Federal Reserve, hinted to Congress that the reduced threat of inflation might make it possible to cut interest rates further. Page D1.",,,,,,,,,,,"S.&amp; L. Fund Deal Passes  The House narrowly adopted compromise legislation to provide another $30 billion to continue the costly and unpopular program of rescuing the savings and loan industry. Page D1.  Video Terminal Safety  A study by Government researchers has found that pregnant women who work all day at video display terminals do not have an increased risk of miscarriage. Page A22. Police Chief Under Fire  Attention is shifting to the future of Police Chief Daryl F. Gates of Los Angeles in an investigation into the beating of a black motorist by white officers. Page A14.  Cutback on Chrysler Board  The nation's No. 3 auto maker is trimming five of its 18 directors, including the president of the United Automobile Workers. Page D1.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350,Is it hazardous to the health of individuals to work with computer terminals on a daily basis?,Health and Computer Terminals
1459625618,11/21/2017 05:41:19,3061874720,11/21/2017 05:38:59,False,bitcoinget,1,42f3e397e741510e8d3ad1f91819c4a5884a411b128ed33887d13ee6b6aa9394,USA,CA,San Jose,89.37.132.240,,,,,,,,,,,,,,,,,,,,,,"[""s1"",""s2""]",,,,,,"[""none""]",[],,,,,,,,,,,[],,,,,,,,,[],,,,,,,,,,,[],,,,,,,,,1,157,"<p>Room for Another Rate Cut  Alan Greenspan, chairman of the Federal Reserve, hinted to Congress that the reduced threat of inflation might make it possible to cut interest rates further. Page D1.</p> <p>S.&amp; L. Fund Deal Passes  The House narrowly adopted compromise legislation to provide another $30 billion to continue the costly and unpopular program of rescuing the savings and loan industry. Page D1.  Video Terminal Safety  A study by Government researchers has found that pregnant women who work all day at video display terminals do not have an increased risk of miscarriage. Page A22. Police Chief Under Fire  Attention is shifting to the future of Police Chief Daryl F. Gates of Los Angeles in an investigation into the beating of a black motorist by white officers. Page A14.  Cutback on Chrysler Board  The nation's No. 3 auto maker is trimming five of its 18 directors, including the president of the United Automobile Workers. Page D1.</p>",429940,INSIDE,,,,,,,,,,,,,,,,,,,,,,92,,2,,,,,,,INSIDE,"Room for Another Rate Cut  Alan Greenspan, chairman of the Federal Reserve, hinted to Congress that the reduced threat of inflation might make it possible to cut interest rates further. Page D1.",,,,,,,,,,,"S.&amp; L. Fund Deal Passes  The House narrowly adopted compromise legislation to provide another $30 billion to continue the costly and unpopular program of rescuing the savings and loan industry. Page D1.  Video Terminal Safety  A study by Government researchers has found that pregnant women who work all day at video display terminals do not have an increased risk of miscarriage. Page A22. Police Chief Under Fire  Attention is shifting to the future of Police Chief Daryl F. Gates of Los Angeles in an investigation into the beating of a black motorist by white officers. Page A14.  Cutback on Chrysler Board  The nation's No. 3 auto maker is trimming five of its 18 directors, including the president of the United Automobile Workers. Page D1.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350,Is it hazardous to the health of individuals to work with computer terminals on a daily basis?,Health and Computer Terminals
1459625618,11/21/2017 06:09:58,3061955163,11/21/2017 06:09:09,False,clixsense,1,c6a66483eb1b441fa0787cfef412419f27caddc5da8abaa378853ea45e4d889e,USA,CO,Colorado Springs,86.90.42.57,,,,,,,,,,,,,,,,,,,,,,"[""s1"",""s2""]",,,,,,"[""none""]",[],,,,,,,,,,,[],,,,,,,,,[],,,,,,,,,,,[],,,,,,,,,1,157,"<p>Room for Another Rate Cut  Alan Greenspan, chairman of the Federal Reserve, hinted to Congress that the reduced threat of inflation might make it possible to cut interest rates further. Page D1.</p> <p>S.&amp; L. Fund Deal Passes  The House narrowly adopted compromise legislation to provide another $30 billion to continue the costly and unpopular program of rescuing the savings and loan industry. Page D1.  Video Terminal Safety  A study by Government researchers has found that pregnant women who work all day at video display terminals do not have an increased risk of miscarriage. Page A22. Police Chief Under Fire  Attention is shifting to the future of Police Chief Daryl F. Gates of Los Angeles in an investigation into the beating of a black motorist by white officers. Page A14.  Cutback on Chrysler Board  The nation's No. 3 auto maker is trimming five of its 18 directors, including the president of the United Automobile Workers. Page D1.</p>",429940,INSIDE,,,,,,,,,,,,,,,,,,,,,,92,,2,,,,,,,INSIDE,"Room for Another Rate Cut  Alan Greenspan, chairman of the Federal Reserve, hinted to Congress that the reduced threat of inflation might make it possible to cut interest rates further. Page D1.",,,,,,,,,,,"S.&amp; L. Fund Deal Passes  The House narrowly adopted compromise legislation to provide another $30 billion to continue the costly and unpopular program of rescuing the savings and loan industry. Page D1.  Video Terminal Safety  A study by Government researchers has found that pregnant women who work all day at video display terminals do not have an increased risk of miscarriage. Page A22. Police Chief Under Fire  Attention is shifting to the future of Police Chief Daryl F. Gates of Los Angeles in an investigation into the beating of a black motorist by white officers. Page A14.  Cutback on Chrysler Board  The nation's No. 3 auto maker is trimming five of its 18 directors, including the president of the United Automobile Workers. Page D1.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350,Is it hazardous to the health of individuals to work with computer terminals on a daily basis?,Health and Computer Terminals
1459625618,11/21/2017 06:14:06,3061965575,11/21/2017 06:13:47,False,gifthunterclub,1,d5c45f575cb9fd1285633e0249a06b0bc0087beb010ad34ac3087d5d6460009e,USA,FL,Miami,231.39.250.137,,"[""Federal"",""Reserve,""]",,,,,,,,,,,"[""compromise"",""terminals"",""shifting"",""of"",""Board""]",,,,,,,,,[],,,,,,"[""s1"",""s2""]","[""103 "",""121 ""]",,,,,,,,,,,"[""91 "",""1652 "",""2775 "",""3080 "",""5554 ""]",,,,,,,,,"[""10 "",""11 ""]",,,,,,,,,,,"[""9 "",""52 "",""69 "",""73 "",""100 ""]",,,,,,,,,1,157,"<p>Room for Another Rate Cut  Alan Greenspan, chairman of the Federal Reserve, hinted to Congress that the reduced threat of inflation might make it possible to cut interest rates further. Page D1.</p> <p>S.&amp; L. Fund Deal Passes  The House narrowly adopted compromise legislation to provide another $30 billion to continue the costly and unpopular program of rescuing the savings and loan industry. Page D1.  Video Terminal Safety  A study by Government researchers has found that pregnant women who work all day at video display terminals do not have an increased risk of miscarriage. Page A22. Police Chief Under Fire  Attention is shifting to the future of Police Chief Daryl F. Gates of Los Angeles in an investigation into the beating of a black motorist by white officers. Page A14.  Cutback on Chrysler Board  The nation's No. 3 auto maker is trimming five of its 18 directors, including the president of the United Automobile Workers. Page D1.</p>",429940,INSIDE,,,,,,,,,,,,,,,,,,,,,,92,,2,,,,,,,INSIDE,"Room for Another Rate Cut  Alan Greenspan, chairman of the Federal Reserve, hinted to Congress that the reduced threat of inflation might make it possible to cut interest rates further. Page D1.",,,,,,,,,,,"S.&amp; L. Fund Deal Passes  The House narrowly adopted compromise legislation to provide another $30 billion to continue the costly and unpopular program of rescuing the savings and loan industry. Page D1.  Video Terminal Safety  A study by Government researchers has found that pregnant women who work all day at video display terminals do not have an increased risk of miscarriage. Page A22. Police Chief Under Fire  Attention is shifting to the future of Police Chief Daryl F. Gates of Los Angeles in an investigation into the beating of a black motorist by white officers. Page A14.  Cutback on Chrysler Board  The nation's No. 3 auto maker is trimming five of its 18 directors, including the president of the United Automobile Workers. Page D1.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350,Is it hazardous to the health of individuals to work with computer terminals on a daily basis?,Health and Computer Terminals
1459625618,11/21/2017 06:34:55,3062007847,11/21/2017 06:23:59,False,clixsense,1,6e3f860978fa1a2fe6ce1399167b80abd81680fb111c93616a4625eb840a9d3c,GBR,X5,Cardiff,158.1.196.0,,,,,,,,,,,,,"[""Video"",""Terminal"",""Safety""]",,,,,,,,,"[""s1""]",,,,,,"[""s2""]",[],,,,,,,,,,,"[""735 "",""774 "",""817 ""]",,,,,,,,,[],,,,,,,,,,,"[""33 "",""34 "",""35 ""]",,,,,,,,,1,157,"<p>Room for Another Rate Cut  Alan Greenspan, chairman of the Federal Reserve, hinted to Congress that the reduced threat of inflation might make it possible to cut interest rates further. Page D1.</p> <p>S.&amp; L. Fund Deal Passes  The House narrowly adopted compromise legislation to provide another $30 billion to continue the costly and unpopular program of rescuing the savings and loan industry. Page D1.  Video Terminal Safety  A study by Government researchers has found that pregnant women who work all day at video display terminals do not have an increased risk of miscarriage. Page A22. Police Chief Under Fire  Attention is shifting to the future of Police Chief Daryl F. Gates of Los Angeles in an investigation into the beating of a black motorist by white officers. Page A14.  Cutback on Chrysler Board  The nation's No. 3 auto maker is trimming five of its 18 directors, including the president of the United Automobile Workers. Page D1.</p>",429940,INSIDE,,,,,,,,,,,,,,,,,,,,,,92,,2,,,,,,,INSIDE,"Room for Another Rate Cut  Alan Greenspan, chairman of the Federal Reserve, hinted to Congress that the reduced threat of inflation might make it possible to cut interest rates further. Page D1.",,,,,,,,,,,"S.&amp; L. Fund Deal Passes  The House narrowly adopted compromise legislation to provide another $30 billion to continue the costly and unpopular program of rescuing the savings and loan industry. Page D1.  Video Terminal Safety  A study by Government researchers has found that pregnant women who work all day at video display terminals do not have an increased risk of miscarriage. Page A22. Police Chief Under Fire  Attention is shifting to the future of Police Chief Daryl F. Gates of Los Angeles in an investigation into the beating of a black motorist by white officers. Page A14.  Cutback on Chrysler Board  The nation's No. 3 auto maker is trimming five of its 18 directors, including the president of the United Automobile Workers. Page D1.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350,Is it hazardous to the health of individuals to work with computer terminals on a daily basis?,Health and Computer Terminals
1459625618,11/21/2017 06:34:57,3062007936,11/21/2017 06:34:39,False,elite,1,774e3978807a0887592e8b3f5209e98ae7a68ecc4c3de970dea61309cf50fbb9,USA,CA,San Jose,85.245.61.22,,"[""Greenspan,"",""interest""]",,,,,,,,,,,"[""narrowly"",""savings""]",,,,,,,,,[],,,,,,"[""s1"",""s2""]","[""46 "",""512 ""]",,,,,,,,,,,"[""59 "",""495 ""]",,,,,,,,,"[""6 "",""27 ""]",,,,,,,,,,,"[""7 "",""26 ""]",,,,,,,,,1,157,"<p>Room for Another Rate Cut  Alan Greenspan, chairman of the Federal Reserve, hinted to Congress that the reduced threat of inflation might make it possible to cut interest rates further. Page D1.</p> <p>S.&amp; L. Fund Deal Passes  The House narrowly adopted compromise legislation to provide another $30 billion to continue the costly and unpopular program of rescuing the savings and loan industry. Page D1.  Video Terminal Safety  A study by Government researchers has found that pregnant women who work all day at video display terminals do not have an increased risk of miscarriage. Page A22. Police Chief Under Fire  Attention is shifting to the future of Police Chief Daryl F. Gates of Los Angeles in an investigation into the beating of a black motorist by white officers. Page A14.  Cutback on Chrysler Board  The nation's No. 3 auto maker is trimming five of its 18 directors, including the president of the United Automobile Workers. Page D1.</p>",429940,INSIDE,,,,,,,,,,,,,,,,,,,,,,92,,2,,,,,,,INSIDE,"Room for Another Rate Cut  Alan Greenspan, chairman of the Federal Reserve, hinted to Congress that the reduced threat of inflation might make it possible to cut interest rates further. Page D1.",,,,,,,,,,,"S.&amp; L. Fund Deal Passes  The House narrowly adopted compromise legislation to provide another $30 billion to continue the costly and unpopular program of rescuing the savings and loan industry. Page D1.  Video Terminal Safety  A study by Government researchers has found that pregnant women who work all day at video display terminals do not have an increased risk of miscarriage. Page A22. Police Chief Under Fire  Attention is shifting to the future of Police Chief Daryl F. Gates of Los Angeles in an investigation into the beating of a black motorist by white officers. Page A14.  Cutback on Chrysler Board  The nation's No. 3 auto maker is trimming five of its 18 directors, including the president of the United Automobile Workers. Page D1.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350,Is it hazardous to the health of individuals to work with computer terminals on a daily basis?,Health and Computer Terminals
